epoch_ns,gpu,power_mw,temperature_c,sm_clock_mhz,mem_clock_mhz,gpu_util_percent,memory_util_percent
1784445493586361262,0,126697,38,2917,13801,18,9
1784445493586361262,1,121880,38,2865,13801,17,9
1784445493636359398,0,126697,38,2917,13801,18,9
1784445493636359398,1,122038,38,2865,13801,17,8
1784445493686360649,0,126697,38,2917,13801,18,9
1784445493686360649,1,122038,38,2865,13801,17,8
1784445493736361201,0,126694,38,2917,13801,17,8
1784445493736361201,1,122038,38,2865,13801,17,8
1784445493786360997,0,126694,38,2917,13801,17,8
1784445493786360997,1,122038,38,2865,13801,17,8
1784445493836361052,0,126694,38,2917,13801,17,8
1784445493836361052,1,122038,38,2865,13801,17,8
1784445493886352087,0,126694,38,2917,13801,17,8
1784445493886352087,1,122038,38,2865,13801,17,8
1784445493936360374,0,126694,38,2917,13801,17,8
1784445493936360374,1,122038,38,2865,13801,17,8
1784445493986353284,0,126694,38,2917,13801,17,8
1784445493986353284,1,122038,38,2865,13801,17,8
1784445494036360955,0,126694,38,2917,13801,17,8
1784445494036360955,1,122038,38,2865,13801,17,8
1784445494086360231,0,126694,38,2917,13801,17,8
1784445494086360231,1,122038,38,2865,13801,17,8
1784445494136360737,0,126694,38,2917,13801,17,8
1784445494136360737,1,121915,38,2865,13801,17,8
1784445494186353440,0,126694,38,2917,13801,17,8
1784445494186353440,1,121915,38,2865,13801,17,8
1784445494236361267,0,126685,38,2917,13801,18,9
1784445494236361267,1,121915,38,2865,13801,17,8
1784445494286361978,0,126685,38,2917,13801,18,9
1784445494286361978,1,121915,38,2865,13801,17,8
1784445494336360502,0,126685,38,2917,13801,18,9
1784445494336360502,1,121915,38,2865,13801,17,8
1784445494386349017,0,126685,38,2917,13801,18,9
1784445494386349017,1,121915,38,2865,13801,17,8
1784445494436360306,0,126685,38,2917,13801,18,9
1784445494436360306,1,121915,38,2865,13801,17,8
1784445494486361395,0,126685,38,2917,13801,18,9
1784445494486361395,1,121915,38,2865,13801,17,8
1784445494536361071,0,126685,38,2917,13801,18,9
1784445494536361071,1,121915,38,2865,13801,17,8
1784445494586349091,0,126685,38,2917,13801,18,9
1784445494586349091,1,121915,38,2865,13801,17,8
1784445494636359351,0,126685,38,2917,13801,18,9
1784445494636359351,1,122260,38,2865,13801,17,9
1784445494686362841,0,126685,38,2917,13801,18,9
1784445494686362841,1,122260,38,2865,13801,17,9
1784445494736361685,0,126592,38,2917,13801,17,8
1784445494736361685,1,122260,38,2865,13801,17,9
1784445494786359486,0,126592,38,2917,13801,17,8
1784445494786359486,1,122260,38,2865,13801,17,9
1784445494836360505,0,126592,38,2917,13801,17,8
1784445494836360505,1,122260,38,2865,13801,17,9
1784445494886351769,0,126592,38,2917,13801,17,8
1784445494886351769,1,122260,38,2865,13801,17,9
1784445494936361617,0,126592,38,2917,13801,17,8
1784445494936361617,1,122260,38,2865,13801,17,9
1784445494986357204,0,126592,38,2917,13801,17,8
1784445494986357204,1,122260,38,2865,13801,17,9
1784445495036361535,0,126592,38,2917,13801,17,8
1784445495036361535,1,122260,38,2865,13801,17,9
1784445495086360524,0,126592,38,2917,13801,17,8
1784445495086360524,1,122260,38,2865,13801,17,9
1784445495136361304,0,126592,38,2917,13801,17,8
1784445495136361304,1,121717,38,2865,13801,17,8
1784445495186352916,0,126592,38,2917,13801,17,8
1784445495186352916,1,121717,38,2865,13801,17,8
1784445495236362741,0,127020,38,2917,13801,18,9
1784445495236362741,1,121717,38,2865,13801,17,8
1784445495286362363,0,127020,38,2917,13801,18,9
1784445495286362363,1,121717,38,2865,13801,17,8
1784445495336361738,0,127020,38,2917,13801,18,9
1784445495336361738,1,121717,38,2865,13801,17,8
1784445495386352622,0,127020,38,2917,13801,18,9
1784445495386352622,1,121717,38,2865,13801,17,8
1784445495436360148,0,127020,38,2917,13801,18,9
1784445495436360148,1,121717,38,2865,13801,17,8
1784445495486353687,0,127020,38,2917,13801,18,9
1784445495486353687,1,121717,38,2865,13801,17,8
1784445495536361346,0,127020,38,2917,13801,18,9
1784445495536361346,1,121717,38,2865,13801,17,8
1784445495586354453,0,127020,38,2917,13801,18,9
1784445495586354453,1,121717,38,2865,13801,17,8
1784445495636359042,0,127020,38,2917,13801,18,9
1784445495636359042,1,121265,38,2865,13801,17,8
1784445495686353291,0,127020,38,2917,13801,18,9
1784445495686353291,1,121265,38,2865,13801,17,8
1784445495736362581,0,126721,39,2917,13801,17,8
1784445495736362581,1,121265,38,2865,13801,17,8
1784445495786359659,0,126721,39,2917,13801,17,8
1784445495786359659,1,121265,38,2865,13801,17,8
1784445495836361472,0,126721,39,2917,13801,17,8
1784445495836361472,1,121265,38,2865,13801,17,8
1784445495886350943,0,126721,39,2917,13801,17,8
1784445495886350943,1,121265,38,2865,13801,17,8
1784445495936362094,0,126721,39,2917,13801,17,8
1784445495936362094,1,121265,38,2865,13801,17,8
1784445495986353493,0,126721,39,2917,13801,17,8
1784445495986353493,1,121265,38,2865,13801,17,8
1784445496036359610,0,126721,39,2917,13801,17,8
1784445496036359610,1,121265,38,2865,13801,17,8
1784445496086349562,0,126721,39,2917,13801,17,8
1784445496086349562,1,121265,38,2865,13801,17,8
1784445496136358348,0,126721,39,2917,13801,17,8
1784445496136358348,1,121734,38,2865,13801,17,9
1784445496186353228,0,126721,39,2917,13801,17,8
1784445496186353228,1,121734,38,2865,13801,17,9
1784445496236359100,0,126967,38,2917,13801,17,8
1784445496236359100,1,121734,38,2865,13801,17,9
1784445496286349470,0,126967,38,2917,13801,17,8
1784445496286349470,1,121734,38,2865,13801,17,9
1784445496336358598,0,126967,38,2917,13801,17,8
1784445496336358598,1,121734,38,2865,13801,17,9
1784445496386361647,0,126967,38,2917,13801,17,8
1784445496386361647,1,121734,38,2865,13801,17,9
1784445496436360863,0,126967,38,2917,13801,17,8
1784445496436360863,1,121734,38,2865,13801,17,9
1784445496486351970,0,126967,38,2917,13801,17,8
1784445496486351970,1,121734,38,2865,13801,17,9
1784445496536361468,0,126967,38,2917,13801,17,8
1784445496536361468,1,121734,38,2865,13801,17,9
1784445496586361365,0,126967,38,2917,13801,17,8
1784445496586361365,1,121734,38,2865,13801,17,9
1784445496636361446,0,126967,38,2917,13801,17,8
1784445496636361446,1,122113,38,2865,13801,17,8
1784445496686349247,0,126967,38,2917,13801,17,8
1784445496686349247,1,122113,38,2865,13801,17,8
1784445496736361630,0,127028,38,2917,13801,17,8
1784445496736361630,1,122113,38,2865,13801,17,8
1784445496786361494,0,127028,38,2917,13801,17,8
1784445496786361494,1,122113,38,2865,13801,17,8
1784445496836361664,0,127028,38,2917,13801,17,8
1784445496836361664,1,122113,38,2865,13801,17,8
1784445496886354157,0,127028,38,2917,13801,17,8
1784445496886354157,1,122113,38,2865,13801,17,8
1784445496936360842,0,127028,38,2917,13801,17,8
1784445496936360842,1,122113,38,2865,13801,17,8
1784445496986362329,0,127028,38,2917,13801,17,8
1784445496986362329,1,122113,38,2865,13801,17,8
1784445497036361556,0,127028,38,2917,13801,17,8
1784445497036361556,1,122113,38,2865,13801,17,8
1784445497086364997,0,127028,38,2917,13801,17,8
1784445497086364997,1,122113,38,2865,13801,17,8
1784445497136362456,0,127028,38,2917,13801,17,8
1784445497136362456,1,122403,38,2865,13801,18,9
1784445497186353209,0,127028,38,2917,13801,17,8
1784445497186353209,1,122403,38,2865,13801,18,9
1784445497236361135,0,122603,38,2805,13801,5,3
1784445497236361135,1,122403,38,2865,13801,18,9
1784445497286350682,0,122603,38,2805,13801,5,3
1784445497286350682,1,122403,38,2865,13801,18,9
1784445497336359104,0,122603,38,2805,13801,5,3
1784445497336359104,1,122403,38,2865,13801,18,9
1784445497386352333,0,122603,38,2805,13801,5,3
1784445497386352333,1,122403,38,2865,13801,18,9
1784445497436360633,0,122603,38,2805,13801,5,3
1784445497436360633,1,122403,38,2865,13801,18,9
1784445497486362424,0,122603,38,2805,13801,5,3
1784445497486362424,1,122403,38,2865,13801,18,9
1784445497536360254,0,122603,38,2805,13801,5,3
1784445497536360254,1,122403,38,2865,13801,18,9
1784445497586359631,0,122603,38,2805,13801,5,3
1784445497586359631,1,122403,38,2865,13801,18,9
1784445497636360988,0,122603,38,2805,13801,5,3
1784445497636360988,1,106278,36,2497,13801,0,0
1784445497686352147,0,122603,38,2805,13801,5,3
1784445497686352147,1,106278,36,2497,13801,0,0
1784445497736367034,0,91089,36,2400,13801,0,0
1784445497736367034,1,106278,36,2497,13801,0,0
1784445497786359026,0,91089,36,2400,13801,0,0
1784445497786359026,1,106278,36,2497,13801,0,0
1784445497836365364,0,91089,36,2400,13801,0,0
1784445497836365364,1,106278,36,2497,13801,0,0
1784445497886357231,0,91089,36,2400,13801,0,0
1784445497886357231,1,106278,36,2497,13801,0,0
1784445497936359964,0,91089,36,2400,13801,0,0
1784445497936359964,1,106278,36,2497,13801,0,0
1784445497986354038,0,91089,36,2400,13801,0,0
1784445497986354038,1,106278,36,2497,13801,0,0
1784445498036360029,0,91089,36,2400,13801,0,0
1784445498036360029,1,106278,36,2497,13801,0,0
1784445498086353040,0,91089,36,2400,13801,0,0
1784445498086353040,1,106278,36,2497,13801,0,0
1784445498136358619,0,91089,36,2400,13801,0,0
1784445498136358619,1,75331,36,2400,13801,0,0
1784445498186362773,0,91089,36,2400,13801,0,0
1784445498186362773,1,75331,36,2400,13801,0,0
1784445498236362202,0,56746,35,2400,13801,0,0
1784445498236362202,1,75331,36,2400,13801,0,0
1784445498286361036,0,56746,35,2400,13801,0,0
1784445498286361036,1,75331,36,2400,13801,0,0
1784445498336360967,0,56746,35,2400,13801,0,0
1784445498336360967,1,75331,36,2400,13801,0,0
1784445498386352908,0,56746,35,2400,13801,0,0
1784445498386352908,1,75331,36,2400,13801,0,0
1784445498436361701,0,56746,35,2400,13801,0,0
1784445498436361701,1,75331,36,2400,13801,0,0
1784445498486360775,0,56746,35,2400,13801,0,0
1784445498486360775,1,75331,36,2400,13801,0,0
1784445498536362237,0,56746,35,2400,13801,0,0
1784445498536362237,1,75331,36,2400,13801,0,0
1784445498586355102,0,56746,35,2400,13801,0,0
1784445498586355102,1,75331,36,2400,13801,0,0
1784445498636363604,0,56746,35,2400,13801,0,0
1784445498636363604,1,73072,38,2467,13801,18,10
1784445498686362318,0,56746,35,2400,13801,0,0
1784445498686362318,1,73072,38,2467,13801,18,10
1784445498736362147,0,89034,37,2917,13801,15,6
1784445498736362147,1,73072,38,2467,13801,18,10
1784445498786353462,0,89034,37,2917,13801,15,6
1784445498786353462,1,73072,38,2467,13801,18,10
1784445498836360320,0,89034,37,2917,13801,15,6
1784445498836360320,1,73072,38,2467,13801,18,10
1784445498886355609,0,89034,37,2917,13801,15,6
1784445498886355609,1,73072,38,2467,13801,18,10
1784445498936363959,0,89034,37,2917,13801,15,6
1784445498936363959,1,73072,38,2467,13801,18,10
1784445498986353321,0,89034,37,2917,13801,15,6
1784445498986353321,1,73072,38,2467,13801,18,10
1784445499036363184,0,89034,37,2917,13801,15,6
1784445499036363184,1,73072,38,2467,13801,18,10
1784445499086361880,0,89034,37,2917,13801,15,6
1784445499086361880,1,73072,38,2467,13801,18,10
1784445499136361748,0,89034,37,2917,13801,15,6
1784445499136361748,1,98295,38,2865,13801,16,7
1784445499186353907,0,89034,37,2917,13801,15,6
1784445499186353907,1,98295,38,2865,13801,16,7
1784445499236363679,0,115084,38,2917,13801,16,7
1784445499236363679,1,98295,38,2865,13801,16,7
1784445499286363074,0,115084,38,2917,13801,16,7
1784445499286363074,1,98295,38,2865,13801,16,7
1784445499336362790,0,115084,38,2917,13801,16,7
1784445499336362790,1,98295,38,2865,13801,16,7
1784445499386354876,0,115084,38,2917,13801,16,7
1784445499386354876,1,98295,38,2865,13801,16,7
1784445499436362248,0,115084,38,2917,13801,16,7
1784445499436362248,1,98295,38,2865,13801,16,7
1784445499486361506,0,115084,38,2917,13801,16,7
1784445499486361506,1,98295,38,2865,13801,16,7
1784445499536361305,0,115084,38,2917,13801,16,7
1784445499536361305,1,98295,38,2865,13801,16,7
1784445499586359651,0,115084,38,2917,13801,16,7
1784445499586359651,1,98295,38,2865,13801,16,7
1784445499636361898,0,115084,38,2917,13801,16,7
1784445499636361898,1,120233,38,2865,13801,16,7
1784445499686355993,0,115084,38,2917,13801,16,7
1784445499686355993,1,120233,38,2865,13801,16,7
1784445499736360280,0,121352,38,2917,13801,16,7
1784445499736360280,1,120233,38,2865,13801,16,7
1784445499786352623,0,121352,38,2917,13801,16,7
1784445499786352623,1,120233,38,2865,13801,16,7
1784445499836363286,0,121352,38,2917,13801,16,7
1784445499836363286,1,120233,38,2865,13801,16,7
1784445499886353803,0,121352,38,2917,13801,16,7
1784445499886353803,1,120233,38,2865,13801,16,7
1784445499936358830,0,121352,38,2917,13801,16,7
1784445499936358830,1,120233,38,2865,13801,16,7
1784445499986360732,0,121352,38,2917,13801,16,7
1784445499986360732,1,120233,38,2865,13801,16,7
1784445500036365175,0,121352,38,2917,13801,16,7
1784445500036365175,1,120233,38,2865,13801,16,7
1784445500086362379,0,121352,38,2917,13801,16,7
1784445500086362379,1,120233,38,2865,13801,16,7
1784445500136361108,0,121352,38,2917,13801,16,7
1784445500136361108,1,116974,38,2865,13801,16,7
1784445500186355622,0,121352,38,2917,13801,16,7
1784445500186355622,1,116974,38,2865,13801,16,7
1784445500236363645,0,123022,38,2917,13801,17,8
1784445500236363645,1,116974,38,2865,13801,16,7
1784445500286358915,0,123022,38,2917,13801,17,8
1784445500286358915,1,116974,38,2865,13801,16,7
1784445500336363573,0,123022,38,2917,13801,17,8
1784445500336363573,1,116974,38,2865,13801,16,7
1784445500386357187,0,123022,38,2917,13801,17,8
1784445500386357187,1,116974,38,2865,13801,16,7
1784445500436362343,0,123022,38,2917,13801,17,8
1784445500436362343,1,116974,38,2865,13801,16,7
1784445500486353412,0,123022,38,2917,13801,17,8
1784445500486353412,1,116974,38,2865,13801,16,7
1784445500536360775,0,123022,38,2917,13801,17,8
1784445500536360775,1,116974,38,2865,13801,16,7
1784445500586361179,0,123022,38,2917,13801,17,8
1784445500586361179,1,116974,38,2865,13801,16,7
1784445500636361345,0,123022,38,2917,13801,17,8
1784445500636361345,1,118500,38,2865,13801,16,8
1784445500686352680,0,123022,38,2917,13801,17,8
1784445500686352680,1,118500,38,2865,13801,16,8
1784445500736362767,0,124399,38,2917,13801,17,8
1784445500736362767,1,118500,38,2865,13801,16,8
1784445500786361814,0,124399,38,2917,13801,17,8
1784445500786361814,1,118500,38,2865,13801,16,8
1784445500836361668,0,124399,38,2917,13801,17,8
1784445500836361668,1,118500,38,2865,13801,16,8
1784445500886355793,0,124399,38,2917,13801,17,8
1784445500886355793,1,118500,38,2865,13801,16,8
1784445500936364890,0,124399,38,2917,13801,17,8
1784445500936364890,1,118500,38,2865,13801,16,8
1784445500986361494,0,124399,38,2917,13801,17,8
1784445500986361494,1,118500,38,2865,13801,16,8
1784445501036362193,0,124399,38,2917,13801,17,8
1784445501036362193,1,118500,38,2865,13801,16,8
1784445501086362419,0,124399,38,2917,13801,17,8
1784445501086362419,1,118500,38,2865,13801,16,8
1784445501136362483,0,124399,38,2917,13801,17,8
1784445501136362483,1,120659,38,2865,13801,17,9
1784445501186361964,0,124399,38,2917,13801,17,8
1784445501186361964,1,120659,38,2865,13801,17,9
1784445501236361370,0,125296,38,2917,13801,17,8
1784445501236361370,1,120659,38,2865,13801,17,9
1784445501286361915,0,125296,38,2917,13801,17,8
1784445501286361915,1,120659,38,2865,13801,17,9
1784445501336361751,0,125296,38,2917,13801,17,8
1784445501336361751,1,120659,38,2865,13801,17,9
1784445501386360832,0,125296,38,2917,13801,17,8
1784445501386360832,1,120659,38,2865,13801,17,9
1784445501436361747,0,125296,38,2917,13801,17,8
1784445501436361747,1,120659,38,2865,13801,17,9
1784445501486359799,0,125296,38,2917,13801,17,8
1784445501486359799,1,120659,38,2865,13801,17,9
1784445501536366087,0,125296,38,2917,13801,17,8
1784445501536366087,1,120659,38,2865,13801,17,9
1784445501586356081,0,125296,38,2917,13801,17,8
1784445501586356081,1,120659,38,2865,13801,17,9
1784445501636361472,0,125296,38,2917,13801,17,8
1784445501636361472,1,121471,38,2865,13801,17,8
1784445501686361427,0,125296,38,2917,13801,17,8
1784445501686361427,1,121471,38,2865,13801,17,8
1784445501736361240,0,125921,38,2917,13801,18,8
1784445501736361240,1,121471,38,2865,13801,17,8
1784445501786361904,0,125921,38,2917,13801,18,8
1784445501786361904,1,121471,38,2865,13801,17,8
1784445501836360783,0,125921,38,2917,13801,18,8
1784445501836360783,1,121471,38,2865,13801,17,8
1784445501886353940,0,125921,38,2917,13801,18,8
1784445501886353940,1,121471,38,2865,13801,17,8
1784445501936360801,0,125921,38,2917,13801,18,8
1784445501936360801,1,121471,38,2865,13801,17,8
1784445501986362836,0,125921,38,2917,13801,18,8
1784445501986362836,1,121471,38,2865,13801,17,8
1784445502036359952,0,125921,38,2917,13801,18,8
1784445502036359952,1,121471,38,2865,13801,17,8
1784445502086360167,0,125921,38,2917,13801,18,8
1784445502086360167,1,121471,38,2865,13801,17,8
1784445502136362860,0,125921,38,2917,13801,18,8
1784445502136362860,1,121660,38,2865,13801,17,9
1784445502186363020,0,125921,38,2917,13801,18,8
1784445502186363020,1,121660,38,2865,13801,17,9
1784445502236362186,0,126240,39,2917,13801,17,8
1784445502236362186,1,121660,38,2865,13801,17,9
1784445502286360436,0,126240,39,2917,13801,17,8
1784445502286360436,1,121660,38,2865,13801,17,9
1784445502336361717,0,126240,39,2917,13801,17,8
1784445502336361717,1,121660,38,2865,13801,17,9
1784445502386361354,0,126240,39,2917,13801,17,8
1784445502386361354,1,121660,38,2865,13801,17,9
1784445502436360319,0,126240,39,2917,13801,17,8
1784445502436360319,1,121660,38,2865,13801,17,9
1784445502486359239,0,126240,39,2917,13801,17,8
1784445502486359239,1,121660,38,2865,13801,17,9
1784445502536361038,0,126240,39,2917,13801,17,8
1784445502536361038,1,121660,38,2865,13801,17,9
1784445502586360666,0,126240,39,2917,13801,17,8
1784445502586360666,1,121660,38,2865,13801,17,9
1784445502636360690,0,126240,39,2917,13801,17,8
1784445502636360690,1,122035,38,2865,13801,17,8
1784445502686359600,0,126240,39,2917,13801,17,8
1784445502686359600,1,122035,38,2865,13801,17,8
1784445502736361271,0,126544,39,2917,13801,18,9
1784445502736361271,1,122035,38,2865,13801,17,8
1784445502786360261,0,126544,39,2917,13801,18,9
1784445502786360261,1,122035,38,2865,13801,17,8
1784445502836360106,0,126544,39,2917,13801,18,9
1784445502836360106,1,122035,38,2865,13801,17,8
1784445502886350832,0,126544,39,2917,13801,18,9
1784445502886350832,1,122035,38,2865,13801,17,8
1784445502936361490,0,126544,39,2917,13801,18,9
1784445502936361490,1,122035,38,2865,13801,17,8
1784445502986361064,0,126544,39,2917,13801,18,9
1784445502986361064,1,122035,38,2865,13801,17,8
1784445503036359850,0,126544,39,2917,13801,18,9
1784445503036359850,1,122035,38,2865,13801,17,8
1784445503086360103,0,126544,39,2917,13801,18,9
1784445503086360103,1,122035,38,2865,13801,17,8
1784445503136361481,0,126544,39,2917,13801,18,9
1784445503136361481,1,122149,38,2865,13801,17,9
1784445503186361190,0,126544,39,2917,13801,18,9
1784445503186361190,1,122149,38,2865,13801,17,9
1784445503236358151,0,126300,39,2917,13801,17,8
1784445503236358151,1,122149,38,2865,13801,17,9
1784445503286363268,0,126300,39,2917,13801,17,8
1784445503286363268,1,122149,38,2865,13801,17,9
1784445503336362804,0,126300,39,2917,13801,17,8
1784445503336362804,1,122149,38,2865,13801,17,9
1784445503386360925,0,126300,39,2917,13801,17,8
1784445503386360925,1,122149,38,2865,13801,17,9
1784445503436358715,0,126300,39,2917,13801,17,8
1784445503436358715,1,122149,38,2865,13801,17,9
1784445503486360701,0,126300,39,2917,13801,17,8
1784445503486360701,1,122149,38,2865,13801,17,9
1784445503536361178,0,126300,39,2917,13801,17,8
1784445503536361178,1,122149,38,2865,13801,17,9
1784445503586361431,0,126300,39,2917,13801,17,8
1784445503586361431,1,122149,38,2865,13801,17,9
1784445503636361433,0,126300,39,2917,13801,17,8
1784445503636361433,1,122353,38,2865,13801,17,8
1784445503686360838,0,126300,39,2917,13801,17,8
1784445503686360838,1,122353,38,2865,13801,17,8
1784445503736361482,0,126378,39,2917,13801,18,9
1784445503736361482,1,122353,38,2865,13801,17,8
1784445503786361365,0,126378,39,2917,13801,18,9
1784445503786361365,1,122353,38,2865,13801,17,8
1784445503836361336,0,126378,39,2917,13801,18,9
1784445503836361336,1,122353,38,2865,13801,17,8
1784445503886351156,0,126378,39,2917,13801,18,9
1784445503886351156,1,122353,38,2865,13801,17,8
1784445503936362221,0,126378,39,2917,13801,18,9
1784445503936362221,1,122353,38,2865,13801,17,8
1784445503986361444,0,126378,39,2917,13801,18,9
1784445503986361444,1,122353,38,2865,13801,17,8
1784445504036361494,0,126378,39,2917,13801,18,9
1784445504036361494,1,122353,38,2865,13801,17,8
1784445504086361087,0,126378,39,2917,13801,18,9
1784445504086361087,1,122353,38,2865,13801,17,8
1784445504136360714,0,126378,39,2917,13801,18,9
1784445504136360714,1,122059,38,2865,13801,17,8
1784445504186356387,0,126378,39,2917,13801,18,9
1784445504186356387,1,122059,38,2865,13801,17,8
1784445504236362984,0,126155,39,2917,13801,17,8
1784445504236362984,1,122059,38,2865,13801,17,8
1784445504286362004,0,126155,39,2917,13801,17,8
1784445504286362004,1,122059,38,2865,13801,17,8
1784445504336361283,0,126155,39,2917,13801,17,8
1784445504336361283,1,122059,38,2865,13801,17,8
1784445504386353077,0,126155,39,2917,13801,17,8
1784445504386353077,1,122059,38,2865,13801,17,8
1784445504436361797,0,126155,39,2917,13801,17,8
1784445504436361797,1,122059,38,2865,13801,17,8
1784445504486361067,0,126155,39,2917,13801,17,8
1784445504486361067,1,122059,38,2865,13801,17,8
1784445504536360664,0,126155,39,2917,13801,17,8
1784445504536360664,1,122059,38,2865,13801,17,8
1784445504586352349,0,126155,39,2917,13801,17,8
1784445504586352349,1,122059,38,2865,13801,17,8
1784445504636361493,0,126155,39,2917,13801,17,8
1784445504636361493,1,121781,38,2865,13801,17,9
1784445504686360699,0,126155,39,2917,13801,17,8
1784445504686360699,1,121781,38,2865,13801,17,9
1784445504736360767,0,125985,39,2917,13801,18,9
1784445504736360767,1,121781,38,2865,13801,17,9
1784445504786351873,0,125985,39,2917,13801,18,9
1784445504786351873,1,121781,38,2865,13801,17,9
1784445504836361368,0,125985,39,2917,13801,18,9
1784445504836361368,1,121781,38,2865,13801,17,9
1784445504886350526,0,125985,39,2917,13801,18,9
1784445504886350526,1,121781,38,2865,13801,17,9
1784445504936360041,0,125985,39,2917,13801,18,9
1784445504936360041,1,121781,38,2865,13801,17,9
1784445504986354273,0,125985,39,2917,13801,18,9
1784445504986354273,1,121781,38,2865,13801,17,9
1784445505036360566,0,125985,39,2917,13801,18,9
1784445505036360566,1,121781,38,2865,13801,17,9
1784445505086360645,0,125985,39,2917,13801,18,9
1784445505086360645,1,121781,38,2865,13801,17,9
1784445505136361762,0,125985,39,2917,13801,18,9
1784445505136361762,1,121615,38,2865,13801,17,8
1784445505186349297,0,125985,39,2917,13801,18,9
1784445505186349297,1,121615,38,2865,13801,17,8
1784445505236361621,0,126182,39,2917,13801,17,8
1784445505236361621,1,121615,38,2865,13801,17,8
1784445505286361795,0,126182,39,2917,13801,17,8
1784445505286361795,1,121615,38,2865,13801,17,8
1784445505336361003,0,126182,39,2917,13801,17,8
1784445505336361003,1,121615,38,2865,13801,17,8
1784445505386351967,0,126182,39,2917,13801,17,8
1784445505386351967,1,121615,38,2865,13801,17,8
1784445505436361034,0,126182,39,2917,13801,17,8
1784445505436361034,1,121615,38,2865,13801,17,8
1784445505486361345,0,126182,39,2917,13801,17,8
1784445505486361345,1,121615,38,2865,13801,17,8
1784445505536360491,0,126182,39,2917,13801,17,8
1784445505536360491,1,121615,38,2865,13801,17,8
1784445505586360643,0,126182,39,2917,13801,17,8
1784445505586360643,1,121615,38,2865,13801,17,8
1784445505636361508,0,126182,39,2917,13801,17,8
1784445505636361508,1,121895,38,2865,13801,18,9
1784445505686361368,0,126182,39,2917,13801,17,8
1784445505686361368,1,121895,38,2865,13801,18,9
1784445505736361662,0,126466,39,2917,13801,18,9
1784445505736361662,1,121895,38,2865,13801,18,9
1784445505786361634,0,126466,39,2917,13801,18,9
1784445505786361634,1,121895,38,2865,13801,18,9
1784445505836363315,0,126466,39,2917,13801,18,9
1784445505836363315,1,121895,38,2865,13801,18,9
1784445505886356341,0,126466,39,2917,13801,18,9
1784445505886356341,1,121895,38,2865,13801,18,9
1784445505936362209,0,126466,39,2917,13801,18,9
1784445505936362209,1,121895,38,2865,13801,18,9
1784445505986360710,0,126466,39,2917,13801,18,9
1784445505986360710,1,121895,38,2865,13801,18,9
1784445506036362537,0,126466,39,2917,13801,18,9
1784445506036362537,1,121895,38,2865,13801,18,9
1784445506086361850,0,126466,39,2917,13801,18,9
1784445506086361850,1,121895,38,2865,13801,18,9
1784445506136362800,0,126466,39,2917,13801,18,9
1784445506136362800,1,121867,38,2865,13801,17,8
1784445506186353072,0,126466,39,2917,13801,18,9
1784445506186353072,1,121867,38,2865,13801,17,8
1784445506236362265,0,126314,39,2917,13801,17,8
1784445506236362265,1,121867,38,2865,13801,17,8
1784445506286361478,0,126314,39,2917,13801,17,8
1784445506286361478,1,121867,38,2865,13801,17,8
1784445506336360623,0,126314,39,2917,13801,17,8
1784445506336360623,1,121867,38,2865,13801,17,8
1784445506386359856,0,126314,39,2917,13801,17,8
1784445506386359856,1,121867,38,2865,13801,17,8
1784445506436363598,0,126314,39,2917,13801,17,8
1784445506436363598,1,121867,38,2865,13801,17,8
1784445506486363481,0,126314,39,2917,13801,17,8
1784445506486363481,1,121867,38,2865,13801,17,8
1784445506536361745,0,126314,39,2917,13801,17,8
1784445506536361745,1,121867,38,2865,13801,17,8
1784445506586361418,0,126314,39,2917,13801,17,8
1784445506586361418,1,121867,38,2865,13801,17,8
1784445506636362576,0,126314,39,2917,13801,17,8
1784445506636362576,1,122065,38,2865,13801,18,9
1784445506686362658,0,126314,39,2917,13801,17,8
1784445506686362658,1,122065,38,2865,13801,18,9
1784445506736360746,0,126384,39,2917,13801,18,9
1784445506736360746,1,122065,38,2865,13801,18,9
1784445506786361495,0,126384,39,2917,13801,18,9
1784445506786361495,1,122065,38,2865,13801,18,9
1784445506836362819,0,126384,39,2917,13801,18,9
1784445506836362819,1,122065,38,2865,13801,18,9
1784445506886354091,0,126384,39,2917,13801,18,9
1784445506886354091,1,122065,38,2865,13801,18,9
1784445506936362710,0,126384,39,2917,13801,18,9
1784445506936362710,1,122065,38,2865,13801,18,9
1784445506986363282,0,126384,39,2917,13801,18,9
1784445506986363282,1,122065,38,2865,13801,18,9
1784445507036363189,0,126384,39,2917,13801,18,9
1784445507036363189,1,122065,38,2865,13801,18,9
1784445507086362709,0,126384,39,2917,13801,18,9
1784445507086362709,1,122065,38,2865,13801,18,9
1784445507136361054,0,126384,39,2917,13801,18,9
1784445507136361054,1,121685,38,2865,13801,17,8
1784445507186361729,0,126384,39,2917,13801,18,9
1784445507186361729,1,121685,38,2865,13801,17,8
1784445507236370583,0,126741,39,2917,13801,17,8
1784445507236370583,1,121685,38,2865,13801,17,8
1784445507286365515,0,126741,39,2917,13801,17,8
1784445507286365515,1,121685,38,2865,13801,17,8
1784445507336361308,0,126741,39,2917,13801,17,8
1784445507336361308,1,121685,38,2865,13801,17,8
1784445507386361451,0,126741,39,2917,13801,17,8
1784445507386361451,1,121685,38,2865,13801,17,8
1784445507436362766,0,126741,39,2917,13801,17,8
1784445507436362766,1,121685,38,2865,13801,17,8
1784445507486363312,0,126741,39,2917,13801,17,8
