epoch_ns,gpu,power_mw,temperature_c,sm_clock_mhz,mem_clock_mhz,gpu_util_percent,memory_util_percent
1784446394214662965,0,127534,40,2917,13801,18,9
1784446394214662965,1,122823,39,2865,13801,17,9
1784446394264661966,0,127534,40,2917,13801,18,9
1784446394264661966,1,122823,39,2865,13801,17,9
1784446394314662440,0,127534,40,2917,13801,18,9
1784446394314662440,1,122823,39,2865,13801,17,9
1784446394364661471,0,127534,40,2917,13801,18,9
1784446394364661471,1,122823,39,2865,13801,17,9
1784446394414660482,0,127534,40,2917,13801,18,9
1784446394414660482,1,122823,39,2865,13801,17,9
1784446394464661240,0,127461,40,2917,13801,17,8
1784446394464661240,1,123298,39,2865,13801,17,8
1784446394514661192,0,127461,40,2917,13801,17,8
1784446394514661192,1,123298,39,2865,13801,17,8
1784446394564661601,0,127461,40,2917,13801,17,8
1784446394564661601,1,123298,39,2865,13801,17,8
1784446394614661578,0,127461,40,2917,13801,17,8
1784446394614661578,1,123298,39,2865,13801,17,8
1784446394664661660,0,127461,40,2917,13801,17,8
1784446394664661660,1,123298,39,2865,13801,17,8
1784446394714661441,0,127461,40,2917,13801,17,8
1784446394714661441,1,123298,39,2865,13801,17,8
1784446394764661142,0,127461,40,2917,13801,17,8
1784446394764661142,1,123298,39,2865,13801,17,8
1784446394814660794,0,127461,40,2917,13801,17,8
1784446394814660794,1,123298,39,2865,13801,17,8
1784446394864661330,0,127461,40,2917,13801,17,8
1784446394864661330,1,123298,39,2865,13801,17,8
1784446394914661051,0,127461,40,2917,13801,17,8
1784446394914661051,1,123298,39,2865,13801,17,8
1784446394964661402,0,127435,40,2917,13801,17,8
1784446394964661402,1,123347,39,2865,13801,18,9
1784446395014662634,0,127435,40,2917,13801,17,8
1784446395014662634,1,123347,39,2865,13801,18,9
1784446395064661520,0,127435,40,2917,13801,17,8
1784446395064661520,1,123347,39,2865,13801,18,9
1784446395114662936,0,127435,40,2917,13801,17,8
1784446395114662936,1,123347,39,2865,13801,18,9
1784446395164662954,0,127435,40,2917,13801,17,8
1784446395164662954,1,123347,39,2865,13801,18,9
1784446395214662678,0,127435,40,2917,13801,17,8
1784446395214662678,1,123347,39,2865,13801,18,9
1784446395264662126,0,127435,40,2917,13801,17,8
1784446395264662126,1,123347,39,2865,13801,18,9
1784446395314663125,0,127435,40,2917,13801,17,8
1784446395314663125,1,123347,39,2865,13801,18,9
1784446395364663036,0,127435,40,2917,13801,17,8
1784446395364663036,1,123347,39,2865,13801,18,9
1784446395414660513,0,127435,40,2917,13801,17,8
1784446395414660513,1,123347,39,2865,13801,18,9
1784446395464663455,0,127140,40,2917,13801,17,8
1784446395464663455,1,123094,39,2865,13801,17,8
1784446395514661137,0,127140,40,2917,13801,17,8
1784446395514661137,1,123094,39,2865,13801,17,8
1784446395564661900,0,127140,40,2917,13801,17,8
1784446395564661900,1,123094,39,2865,13801,17,8
1784446395614661378,0,127140,40,2917,13801,17,8
1784446395614661378,1,123094,39,2865,13801,17,8
1784446395664663773,0,127140,40,2917,13801,17,8
1784446395664663773,1,123094,39,2865,13801,17,8
1784446395714664105,0,127140,40,2917,13801,17,8
1784446395714664105,1,123094,39,2865,13801,17,8
1784446395764663890,0,127140,40,2917,13801,17,8
1784446395764663890,1,123094,39,2865,13801,17,8
1784446395814661826,0,127140,40,2917,13801,17,8
1784446395814661826,1,123094,39,2865,13801,17,8
1784446395864662471,0,127140,40,2917,13801,17,8
1784446395864662471,1,123094,39,2865,13801,17,8
1784446395914662315,0,127140,40,2917,13801,17,8
1784446395914662315,1,123094,39,2865,13801,17,8
1784446395964662067,0,127236,40,2917,13801,18,8
1784446395964662067,1,122640,39,2865,13801,18,9
1784446396014663371,0,127236,40,2917,13801,18,8
1784446396014663371,1,122640,39,2865,13801,18,9
1784446396064662235,0,127236,40,2917,13801,18,8
1784446396064662235,1,122640,39,2865,13801,18,9
1784446396114663382,0,127236,40,2917,13801,18,8
1784446396114663382,1,122640,39,2865,13801,18,9
1784446396164661958,0,127236,40,2917,13801,18,8
1784446396164661958,1,122640,39,2865,13801,18,9
1784446396214663163,0,127236,40,2917,13801,18,8
1784446396214663163,1,122640,39,2865,13801,18,9
1784446396264661779,0,127236,40,2917,13801,18,8
1784446396264661779,1,122640,39,2865,13801,18,9
1784446396314662293,0,127236,40,2917,13801,18,8
1784446396314662293,1,122640,39,2865,13801,18,9
1784446396364662817,0,127236,40,2917,13801,18,8
1784446396364662817,1,122640,39,2865,13801,18,9
1784446396414663346,0,127236,40,2917,13801,18,8
1784446396414663346,1,122640,39,2865,13801,18,9
1784446396464662236,0,127772,40,2917,13801,17,8
1784446396464662236,1,122918,39,2865,13801,17,8
1784446396514663259,0,127772,40,2917,13801,17,8
1784446396514663259,1,122918,39,2865,13801,17,8
1784446396564661779,0,127772,40,2917,13801,17,8
1784446396564661779,1,122918,39,2865,13801,17,8
1784446396614662707,0,127772,40,2917,13801,17,8
1784446396614662707,1,122918,39,2865,13801,17,8
1784446396664664528,0,127772,40,2917,13801,17,8
1784446396664664528,1,122918,39,2865,13801,17,8
1784446396714662927,0,127772,40,2917,13801,17,8
1784446396714662927,1,122918,39,2865,13801,17,8
1784446396764663699,0,127772,40,2917,13801,17,8
1784446396764663699,1,122918,39,2865,13801,17,8
1784446396814663348,0,127772,40,2917,13801,17,8
1784446396814663348,1,122918,39,2865,13801,17,8
1784446396864662896,0,127772,40,2917,13801,17,8
1784446396864662896,1,122918,39,2865,13801,17,8
1784446396914663006,0,127772,40,2917,13801,17,8
1784446396914663006,1,122918,39,2865,13801,17,8
1784446396964662890,0,127643,40,2917,13801,18,9
1784446396964662890,1,123372,39,2865,13801,17,8
1784446397014662765,0,127643,40,2917,13801,18,9
1784446397014662765,1,123372,39,2865,13801,17,8
1784446397064662616,0,127643,40,2917,13801,18,9
1784446397064662616,1,123372,39,2865,13801,17,8
1784446397114663008,0,127643,40,2917,13801,18,9
1784446397114663008,1,123372,39,2865,13801,17,8
1784446397164662800,0,127643,40,2917,13801,18,9
1784446397164662800,1,123372,39,2865,13801,17,8
1784446397214662339,0,127643,40,2917,13801,18,9
1784446397214662339,1,123372,39,2865,13801,17,8
1784446397264661858,0,127643,40,2917,13801,18,9
1784446397264661858,1,123372,39,2865,13801,17,8
1784446397314662933,0,127643,40,2917,13801,18,9
1784446397314662933,1,123372,39,2865,13801,17,8
1784446397364661665,0,127643,40,2917,13801,18,9
1784446397364661665,1,123372,39,2865,13801,17,8
1784446397414660798,0,127643,40,2917,13801,18,9
1784446397414660798,1,123372,39,2865,13801,17,8
1784446397464661179,0,127397,40,2917,13801,18,9
1784446397464661179,1,123497,39,2865,13801,18,9
1784446397514660870,0,127397,40,2917,13801,18,9
1784446397514660870,1,123497,39,2865,13801,18,9
1784446397564662939,0,127397,40,2917,13801,18,9
1784446397564662939,1,123497,39,2865,13801,18,9
1784446397614662237,0,127397,40,2917,13801,18,9
1784446397614662237,1,123497,39,2865,13801,18,9
1784446397664664529,0,127397,40,2917,13801,18,9
1784446397664664529,1,123497,39,2865,13801,18,9
1784446397714661667,0,127397,40,2917,13801,18,9
1784446397714661667,1,123497,39,2865,13801,18,9
1784446397764665480,0,127397,40,2917,13801,18,9
1784446397764665480,1,123497,39,2865,13801,18,9
1784446397814661931,0,127397,40,2917,13801,18,9
1784446397814661931,1,123497,39,2865,13801,18,9
1784446397864663612,0,127397,40,2917,13801,18,9
1784446397864663612,1,123497,39,2865,13801,18,9
1784446397914662002,0,127397,40,2917,13801,18,9
1784446397914662002,1,123497,39,2865,13801,18,9
1784446397964663608,0,127033,40,2917,13801,17,8
1784446397964663608,1,123322,39,2865,13801,17,8
1784446398014663492,0,127033,40,2917,13801,17,8
1784446398014663492,1,123322,39,2865,13801,17,8
1784446398064662092,0,127033,40,2917,13801,17,8
1784446398064662092,1,123322,39,2865,13801,17,8
1784446398114663571,0,127033,40,2917,13801,17,8
1784446398114663571,1,123322,39,2865,13801,17,8
1784446398164662814,0,127033,40,2917,13801,17,8
1784446398164662814,1,123322,39,2865,13801,17,8
1784446398214662931,0,127033,40,2917,13801,17,8
1784446398214662931,1,123322,39,2865,13801,17,8
1784446398264663135,0,127033,40,2917,13801,17,8
1784446398264663135,1,123322,39,2865,13801,17,8
1784446398314664794,0,127033,40,2917,13801,17,8
1784446398314664794,1,123322,39,2865,13801,17,8
1784446398364662292,0,127033,40,2917,13801,17,8
1784446398364662292,1,123322,39,2865,13801,17,8
1784446398414661048,0,127033,40,2917,13801,17,8
1784446398414661048,1,123322,39,2865,13801,17,8
1784446398464662903,0,126886,40,2917,13801,18,9
1784446398464662903,1,123381,39,2865,13801,17,9
1784446398514662717,0,126886,40,2917,13801,18,9
1784446398514662717,1,123381,39,2865,13801,17,9
1784446398564661699,0,126886,40,2917,13801,18,9
1784446398564661699,1,123381,39,2865,13801,17,9
1784446398614660847,0,126886,40,2917,13801,18,9
1784446398614660847,1,123381,39,2865,13801,17,9
1784446398664663989,0,126886,40,2917,13801,18,9
1784446398664663989,1,123381,39,2865,13801,17,9
1784446398714661456,0,126886,40,2917,13801,18,9
1784446398714661456,1,123381,39,2865,13801,17,9
1784446398764661794,0,126886,40,2917,13801,18,9
1784446398764661794,1,123381,39,2865,13801,17,9
1784446398814661373,0,126886,40,2917,13801,18,9
1784446398814661373,1,123381,39,2865,13801,17,9
1784446398864672870,0,126886,40,2917,13801,18,9
1784446398864672870,1,123381,39,2865,13801,17,9
1784446398914663668,0,126886,40,2917,13801,18,9
1784446398914663668,1,123381,39,2865,13801,17,9
1784446398964661526,0,127135,40,2917,13801,17,8
1784446398964661526,1,123101,39,2865,13801,17,8
1784446399014662410,0,127135,40,2917,13801,17,8
1784446399014662410,1,123101,39,2865,13801,17,8
1784446399064665592,0,127135,40,2917,13801,17,8
1784446399064665592,1,123101,39,2865,13801,17,8
1784446399114663984,0,127135,40,2917,13801,17,8
1784446399114663984,1,123101,39,2865,13801,17,8
1784446399164661974,0,127135,40,2917,13801,17,8
1784446399164661974,1,123101,39,2865,13801,17,8
1784446399214663226,0,127135,40,2917,13801,17,8
1784446399214663226,1,123101,39,2865,13801,17,8
1784446399264665289,0,127135,40,2917,13801,17,8
1784446399264665289,1,123101,39,2865,13801,17,8
1784446399314664461,0,127135,40,2917,13801,17,8
1784446399314664461,1,123101,39,2865,13801,17,8
1784446399364668957,0,127135,40,2917,13801,17,8
1784446399364668957,1,123101,39,2865,13801,17,8
1784446399414666975,0,127135,40,2917,13801,17,8
1784446399414666975,1,123101,39,2865,13801,17,8
1784446399464662203,0,127351,40,2917,13801,18,8
1784446399464662203,1,122334,39,2865,13801,17,8
1784446399514661077,0,127351,40,2917,13801,18,8
1784446399514661077,1,122334,39,2865,13801,17,8
1784446399564663412,0,127351,40,2917,13801,18,8
1784446399564663412,1,122334,39,2865,13801,17,8
1784446399614662947,0,127351,40,2917,13801,18,8
1784446399614662947,1,122334,39,2865,13801,17,8
1784446399664661316,0,127351,40,2917,13801,18,8
1784446399664661316,1,122334,39,2865,13801,17,8
1784446399714664292,0,127351,40,2917,13801,18,8
1784446399714664292,1,122334,39,2865,13801,17,8
1784446399764663256,0,127351,40,2917,13801,18,8
1784446399764663256,1,122334,39,2865,13801,17,8
1784446399814663974,0,127351,40,2917,13801,18,8
1784446399814663974,1,122334,39,2865,13801,17,8
1784446399864667043,0,127351,40,2917,13801,18,8
1784446399864667043,1,122334,39,2865,13801,17,8
1784446399914663882,0,127351,40,2917,13801,18,8
1784446399914663882,1,122334,39,2865,13801,17,8
1784446399964662449,0,126988,40,2917,13801,17,8
1784446399964662449,1,121637,39,2865,13801,17,9
1784446400014660966,0,126988,40,2917,13801,17,8
1784446400014660966,1,121637,39,2865,13801,17,9
1784446400064665088,0,126988,40,2917,13801,17,8
1784446400064665088,1,121637,39,2865,13801,17,9
1784446400114663895,0,126988,40,2917,13801,17,8
1784446400114663895,1,121637,39,2865,13801,17,9
1784446400164666989,0,126988,40,2917,13801,17,8
1784446400164666989,1,121637,39,2865,13801,17,9
1784446400214666467,0,126988,40,2917,13801,17,8
1784446400214666467,1,121637,39,2865,13801,17,9
1784446400264665542,0,126988,40,2917,13801,17,8
1784446400264665542,1,121637,39,2865,13801,17,9
1784446400314662951,0,126988,40,2917,13801,17,8
1784446400314662951,1,121637,39,2865,13801,17,9
1784446400364667712,0,126988,40,2917,13801,17,8
1784446400364667712,1,121637,39,2865,13801,17,9
1784446400414662414,0,126988,40,2917,13801,17,8
1784446400414662414,1,121637,39,2865,13801,17,9
1784446400464661446,0,127068,40,2917,13801,17,8
1784446400464661446,1,121891,39,2865,13801,17,8
1784446400514661027,0,127068,40,2917,13801,17,8
1784446400514661027,1,121891,39,2865,13801,17,8
1784446400564687154,0,127068,40,2917,13801,17,8
1784446400564687154,1,121891,39,2865,13801,17,8
1784446400614665656,0,127068,40,2917,13801,17,8
1784446400614665656,1,121891,39,2865,13801,17,8
1784446400664660378,0,127068,40,2917,13801,17,8
1784446400664660378,1,121891,39,2865,13801,17,8
1784446400714634582,0,127068,40,2917,13801,17,8
1784446400714634582,1,121891,39,2865,13801,17,8
1784446400764660979,0,127068,40,2917,13801,17,8
1784446400764660979,1,121891,39,2865,13801,17,8
1784446400814665424,0,127068,40,2917,13801,17,8
1784446400814665424,1,121891,39,2865,13801,17,8
1784446400864661696,0,127068,40,2917,13801,17,8
1784446400864661696,1,121891,39,2865,13801,17,8
1784446400914663607,0,127068,40,2917,13801,17,8
1784446400914663607,1,121891,39,2865,13801,17,8
1784446400964665207,0,127438,40,2917,13801,17,8
1784446400964665207,1,122308,39,2865,13801,17,8
1784446401014661920,0,127438,40,2917,13801,17,8
1784446401014661920,1,122308,39,2865,13801,17,8
1784446401064660736,0,127438,40,2917,13801,17,8
1784446401064660736,1,122308,39,2865,13801,17,8
1784446401114664241,0,127438,40,2917,13801,17,8
1784446401114664241,1,122308,39,2865,13801,17,8
1784446401164665438,0,127438,40,2917,13801,17,8
1784446401164665438,1,122308,39,2865,13801,17,8
1784446401214664375,0,127438,40,2917,13801,17,8
1784446401214664375,1,122308,39,2865,13801,17,8
1784446401264662159,0,127438,40,2917,13801,17,8
1784446401264662159,1,122308,39,2865,13801,17,8
1784446401314661879,0,127438,40,2917,13801,17,8
1784446401314661879,1,122308,39,2865,13801,17,8
1784446401364663706,0,127438,40,2917,13801,17,8
1784446401364663706,1,122308,39,2865,13801,17,8
1784446401414664056,0,127438,40,2917,13801,17,8
1784446401414664056,1,122308,39,2865,13801,17,8
1784446401464660737,0,127396,40,2917,13801,17,8
1784446401464660737,1,122476,39,2865,13801,18,9
1784446401514662711,0,127396,40,2917,13801,17,8
1784446401514662711,1,122476,39,2865,13801,18,9
1784446401564662204,0,127396,40,2917,13801,17,8
1784446401564662204,1,122476,39,2865,13801,18,9
1784446401614662270,0,127396,40,2917,13801,17,8
1784446401614662270,1,122476,39,2865,13801,18,9
1784446401664661482,0,127396,40,2917,13801,17,8
1784446401664661482,1,122476,39,2865,13801,18,9
1784446401714660568,0,127396,40,2917,13801,17,8
1784446401714660568,1,122476,39,2865,13801,18,9
1784446401764661502,0,127396,40,2917,13801,17,8
1784446401764661502,1,122476,39,2865,13801,18,9
1784446401814662234,0,127396,40,2917,13801,17,8
1784446401814662234,1,122476,39,2865,13801,18,9
1784446401864660878,0,127396,40,2917,13801,17,8
1784446401864660878,1,122476,39,2865,13801,18,9
1784446401914663806,0,127396,40,2917,13801,17,8
1784446401914663806,1,122476,39,2865,13801,18,9
1784446401964662968,0,127551,40,2917,13801,18,9
1784446401964662968,1,122642,39,2865,13801,17,8
1784446402014661343,0,127551,40,2917,13801,18,9
1784446402014661343,1,122642,39,2865,13801,17,8
1784446402064660993,0,127551,40,2917,13801,18,9
1784446402064660993,1,122642,39,2865,13801,17,8
1784446402114663282,0,127551,40,2917,13801,18,9
1784446402114663282,1,122642,39,2865,13801,17,8
1784446402164660552,0,127551,40,2917,13801,18,9
1784446402164660552,1,122642,39,2865,13801,17,8
1784446402214662934,0,127551,40,2917,13801,18,9
1784446402214662934,1,122642,39,2865,13801,17,8
1784446402264660652,0,127551,40,2917,13801,18,9
1784446402264660652,1,122642,39,2865,13801,17,8
1784446402314661968,0,127551,40,2917,13801,18,9
1784446402314661968,1,122642,39,2865,13801,17,8
1784446402364669063,0,127551,40,2917,13801,18,9
1784446402364669063,1,122642,39,2865,13801,17,8
1784446402414663335,0,127551,40,2917,13801,18,9
1784446402414663335,1,122642,39,2865,13801,17,8
1784446402464661303,0,127740,40,2917,13801,17,8
1784446402464661303,1,123334,39,2865,13801,18,9
1784446402514660880,0,127740,40,2917,13801,17,8
1784446402514660880,1,123334,39,2865,13801,18,9
1784446402564662079,0,127740,40,2917,13801,17,8
1784446402564662079,1,123334,39,2865,13801,18,9
1784446402614661433,0,127740,40,2917,13801,17,8
1784446402614661433,1,123334,39,2865,13801,18,9
1784446402664661575,0,127740,40,2917,13801,17,8
1784446402664661575,1,123334,39,2865,13801,18,9
1784446402714660965,0,127740,40,2917,13801,17,8
1784446402714660965,1,123334,39,2865,13801,18,9
1784446402764662027,0,127740,40,2917,13801,17,8
1784446402764662027,1,123334,39,2865,13801,18,9
1784446402814662134,0,127740,40,2917,13801,17,8
1784446402814662134,1,123334,39,2865,13801,18,9
1784446402864660936,0,127740,40,2917,13801,17,8
1784446402864660936,1,123334,39,2865,13801,18,9
1784446402914662546,0,127740,40,2917,13801,17,8
1784446402914662546,1,123334,39,2865,13801,18,9
1784446402964661388,0,127995,40,2917,13801,18,9
1784446402964661388,1,123533,39,2865,13801,17,8
1784446403014661721,0,127995,40,2917,13801,18,9
1784446403014661721,1,123533,39,2865,13801,17,8
1784446403064661524,0,127995,40,2917,13801,18,9
1784446403064661524,1,123533,39,2865,13801,17,8
1784446403114663916,0,127995,40,2917,13801,18,9
1784446403114663916,1,123533,39,2865,13801,17,8
1784446403164661811,0,127995,40,2917,13801,18,9
1784446403164661811,1,123533,39,2865,13801,17,8
1784446403214663252,0,127995,40,2917,13801,18,9
1784446403214663252,1,123533,39,2865,13801,17,8
1784446403264661580,0,127995,40,2917,13801,18,9
1784446403264661580,1,123533,39,2865,13801,17,8
1784446403314660556,0,127995,40,2917,13801,18,9
1784446403314660556,1,123533,39,2865,13801,17,8
1784446403364665358,0,127995,40,2917,13801,18,9
1784446403364665358,1,123533,39,2865,13801,17,8
1784446403414663782,0,127995,40,2917,13801,18,9
1784446403414663782,1,123533,39,2865,13801,17,8
1784446403464661580,0,127810,40,2917,13801,17,8
1784446403464661580,1,123550,39,2865,13801,18,9
1784446403514661105,0,127810,40,2917,13801,17,8
1784446403514661105,1,123550,39,2865,13801,18,9
1784446403564661737,0,127810,40,2917,13801,17,8
1784446403564661737,1,123550,39,2865,13801,18,9
1784446403614662238,0,127810,40,2917,13801,17,8
1784446403614662238,1,123550,39,2865,13801,18,9
1784446403664664290,0,127810,40,2917,13801,17,8
1784446403664664290,1,123550,39,2865,13801,18,9
1784446403714662063,0,127810,40,2917,13801,17,8
1784446403714662063,1,123550,39,2865,13801,18,9
1784446403764661156,0,127810,40,2917,13801,17,8
1784446403764661156,1,123550,39,2865,13801,18,9
1784446403814662089,0,127810,40,2917,13801,17,8
1784446403814662089,1,123550,39,2865,13801,18,9
1784446403864661575,0,127810,40,2917,13801,17,8
1784446403864661575,1,123550,39,2865,13801,18,9
1784446403914661530,0,127810,40,2917,13801,17,8
1784446403914661530,1,123550,39,2865,13801,18,9
1784446403964661888,0,127435,40,2925,13801,18,9
1784446403964661888,1,123409,39,2865,13801,18,9
1784446404014660915,0,127435,40,2925,13801,18,9
1784446404014660915,1,123409,39,2865,13801,18,9
1784446404064661533,0,127435,40,2925,13801,18,9
1784446404064661533,1,123409,39,2865,13801,18,9
1784446404114663314,0,127435,40,2925,13801,18,9
1784446404114663314,1,123409,39,2865,13801,18,9
1784446404164662603,0,127435,40,2925,13801,18,9
1784446404164662603,1,123409,39,2865,13801,18,9
1784446404214662869,0,127435,40,2925,13801,18,9
1784446404214662869,1,123409,39,2865,13801,18,9
1784446404264661631,0,127435,40,2925,13801,18,9
1784446404264661631,1,123409,39,2865,13801,18,9
1784446404314662064,0,127435,40,2925,13801,18,9
1784446404314662064,1,123409,39,2865,13801,18,9
1784446404364667525,0,127435,40,2925,13801,18,9
1784446404364667525,1,123409,39,2865,13801,18,9
1784446404414664297,0,127435,40,2925,13801,18,9
1784446404414664297,1,123409,39,2865,13801,18,9
1784446404464662330,0,127516,40,2917,13801,17,8
1784446404464662330,1,123338,39,2865,13801,18,9
1784446404514661480,0,127516,40,2917,13801,17,8
1784446404514661480,1,123338,39,2865,13801,18,9
1784446404564660995,0,127516,40,2917,13801,17,8
1784446404564660995,1,123338,39,2865,13801,18,9
1784446404614662331,0,127516,40,2917,13801,17,8
1784446404614662331,1,123338,39,2865,13801,18,9
1784446404664662507,0,127516,40,2917,13801,17,8
1784446404664662507,1,123338,39,2865,13801,18,9
1784446404714661609,0,127516,40,2917,13801,17,8
1784446404714661609,1,123338,39,2865,13801,18,9
1784446404764660567,0,127516,40,2917,13801,17,8
1784446404764660567,1,123338,39,2865,13801,18,9
1784446404814661733,0,127516,40,2917,13801,17,8
1784446404814661733,1,123338,39,2865,13801,18,9
1784446404864661225,0,127516,40,2917,13801,17,8
1784446404864661225,1,123338,39,2865,13801,18,9
1784446404914661608,0,127516,40,2917,13801,17,8
1784446404914661608,1,123338,39,2865,13801,18,9
1784446404964661574,0,127813,40,2917,13801,18,9
1784446404964661574,1,123100,39,2865,13801,17,8
1784446405014660956,0,127813,40,2917,13801,18,9
1784446405014660956,1,123100,39,2865,13801,17,8
1784446405064661119,0,127813,40,2917,13801,18,9
1784446405064661119,1,123100,39,2865,13801,17,8
1784446405114663875,0,127813,40,2917,13801,18,9
1784446405114663875,1,123100,39,2865,13801,17,8
1784446405164660918,0,127813,40,2917,13801,18,9
1784446405164660918,1,123100,39,2865,13801,17,8
1784446405214664444,0,127813,40,2917,13801,18,9
1784446405214664444,1,123100,39,2865,13801,17,8
1784446405264660906,0,127813,40,2917,13801,18,9
1784446405264660906,1,123100,39,2865,13801,17,8
1784446405314663371,0,127813,40,2917,13801,18,9
1784446405314663371,1,123100,39,2865,13801,17,8
1784446405364663935,0,127813,40,2917,13801,18,9
1784446405364663935,1,123100,39,2865,13801,17,8
1784446405414666587,0,127813,40,2917,13801,18,9
1784446405414666587,1,123100,39,2865,13801,17,8
1784446405464662195,0,127935,40,2917,13801,17,8
1784446405464662195,1,122729,39,2865,13801,17,8
1784446405514661446,0,127935,40,2917,13801,17,8
1784446405514661446,1,122729,39,2865,13801,17,8
1784446405564661133,0,127935,40,2917,13801,17,8
1784446405564661133,1,122729,39,2865,13801,17,8
1784446405614662929,0,127935,40,2917,13801,17,8
1784446405614662929,1,122729,39,2865,13801,17,8
1784446405664661963,0,127935,40,2917,13801,17,8
1784446405664661963,1,122729,39,2865,13801,17,8
1784446405714661447,0,127935,40,2917,13801,17,8
1784446405714661447,1,122729,39,2865,13801,17,8
1784446405764660931,0,127935,40,2917,13801,17,8
1784446405764660931,1,122729,39,2865,13801,17,8
1784446405814666970,0,127935,40,2917,13801,17,8
1784446405814666970,1,122729,39,2865,13801,17,8
1784446405864662508,0,127935,40,2917,13801,17,8
1784446405864662508,1,122729,39,2865,13801,17,8
1784446405914663306,0,127935,40,2917,13801,17,8
1784446405914663306,1,122729,39,2865,13801,17,8
1784446405964662741,0,128149,40,2917,13801,17,8
1784446405964662741,1,122663,39,2865,13801,18,9
1784446406014661481,0,128149,40,2917,13801,17,8
1784446406014661481,1,122663,39,2865,13801,18,9
1784446406064661394,0,128149,40,2917,13801,17,8
1784446406064661394,1,122663,39,2865,13801,18,9
1784446406114662705,0,128149,40,2917,13801,17,8
1784446406114662705,1,122663,39,2865,13801,18,9
1784446406164660605,0,128149,40,2917,13801,17,8
1784446406164660605,1,122663,39,2865,13801,18,9
1784446406214662164,0,128149,40,2917,13801,17,8
1784446406214662164,1,122663,39,2865,13801,18,9
1784446406264660389,0,128149,40,2917,13801,17,8
1784446406264660389,1,122663,39,2865,13801,18,9
1784446406314660147,0,128149,40,2917,13801,17,8
1784446406314660147,1,122663,39,2865,13801,18,9
1784446406364668073,0,128149,40,2917,13801,17,8
1784446406364668073,1,122663,39,2865,13801,18,9
1784446406414666258,0,128149,40,2917,13801,17,8
1784446406414666258,1,122663,39,2865,13801,18,9
1784446406464665614,0,128206,40,2917,13801,18,9
1784446406464665614,1,123030,39,2865,13801,17,9
1784446406514664159,0,128206,40,2917,13801,18,9
1784446406514664159,1,123030,39,2865,13801,17,9
1784446406564663262,0,128206,40,2917,13801,18,9
1784446406564663262,1,123030,39,2865,13801,17,9
1784446406614664138,0,128206,40,2917,13801,18,9
1784446406614664138,1,123030,39,2865,13801,17,9
1784446406664663499,0,128206,40,2917,13801,18,9
1784446406664663499,1,123030,39,2865,13801,17,9
1784446406714663420,0,128206,40,2917,13801,18,9
1784446406714663420,1,123030,39,2865,13801,17,9
1784446406764662493,0,128206,40,2917,13801,18,9
1784446406764662493,1,123030,39,2865,13801,17,9
1784446406814663354,0,128206,40,2917,13801,18,9
1784446406814663354,1,123030,39,2865,13801,17,9
1784446406864662394,0,128206,40,2917,13801,18,9
1784446406864662394,1,123030,39,2865,13801,17,9
1784446406914663123,0,128206,40,2917,13801,18,9
1784446406914663123,1,123030,39,2865,13801,17,9
1784446406964664011,0,128039,40,2917,13801,17,8
1784446406964664011,1,123209,39,2865,13801,17,9
1784446407014663517,0,128039,40,2917,13801,17,8
1784446407014663517,1,123209,39,2865,13801,17,9
1784446407064662696,0,128039,40,2917,13801,17,8
1784446407064662696,1,123209,39,2865,13801,17,9
1784446407114662940,0,128039,40,2917,13801,17,8
1784446407114662940,1,123209,39,2865,13801,17,9
1784446407164664215,0,128039,40,2917,13801,17,8
1784446407164664215,1,123209,39,2865,13801,17,9
1784446407214664110,0,128039,40,2917,13801,17,8
1784446407214664110,1,123209,39,2865,13801,17,9
1784446407264663068,0,128039,40,2917,13801,17,8
1784446407264663068,1,123209,39,2865,13801,17,9
1784446407314661719,0,128039,40,2917,13801,17,8
1784446407314661719,1,123209,39,2865,13801,17,9
1784446407364665558,0,128039,40,2917,13801,17,8
1784446407364665558,1,123209,39,2865,13801,17,9
1784446407414663463,0,128039,40,2917,13801,17,8
1784446407414663463,1,123209,39,2865,13801,17,9
1784446407464662725,0,127725,40,2917,13801,18,9
1784446407464662725,1,122799,39,2865,13801,17,8
1784446407514661511,0,127725,40,2917,13801,18,9
1784446407514661511,1,122799,39,2865,13801,17,8
1784446407564663635,0,127725,40,2917,13801,18,9
1784446407564663635,1,122799,39,2865,13801,17,8
1784446407614665109,0,127725,40,2917,13801,18,9
1784446407614665109,1,122799,39,2865,13801,17,8
1784446407664663583,0,127725,40,2917,13801,18,9
1784446407664663583,1,122799,39,2865,13801,17,8
1784446407714664041,0,127725,40,2917,13801,18,9
1784446407714664041,1,122799,39,2865,13801,17,8
1784446407764662962,0,127725,40,2917,13801,18,9
1784446407764662962,1,122799,39,2865,13801,17,8
1784446407814662117,0,127725,40,2917,13801,18,9
1784446407814662117,1,122799,39,2865,13801,17,8
1784446407864662952,0,127725,40,2917,13801,18,9
1784446407864662952,1,122799,39,2865,13801,17,8
1784446407914667998,0,127725,40,2917,13801,18,9
1784446407914667998,1,122799,39,2865,13801,17,8
1784446407964665866,0,127161,40,2917,13801,17,8
1784446407964665866,1,122375,39,2865,13801,18,9
1784446408014666990,0,127161,40,2917,13801,17,8
1784446408014666990,1,122375,39,2865,13801,18,9
1784446408064663401,0,127161,40,2917,13801,17,8
1784446408064663401,1,122375,39,2865,13801,18,9
1784446408114695794,0,127161,40,2917,13801,17,8
